ele,time,extensions/speed,extensions/course,extensions/hAcc,extensions/vAcc,_lon,_lat
47.366104,2024-07-29T22:35:02Z,1.367723,101.073015,1.601543,0.825433,-73.620164,45.558882
47.472654,2024-07-29T22:35:03Z,1.298256,101.753672,1.598388,0.825532,-73.620148,45.558879
47.554140,2024-07-29T22:35:04Z,1.244453,104.367535,1.599183,0.825619,-73.620132,45.558876
47.626290,2024-07-29T22:35:05Z,1.328469,102.600849,1.611878,0.825676,-73.620116,45.558874
47.699679,2024-07-29T22:35:06Z,1.414152,102.840894,1.609009,0.825698,-73.620099,45.558871
47.753727,2024-07-29T22:35:07Z,1.422318,101.585319,1.615438,0.825694,-73.620081,45.558868
47.809543,2024-07-29T22:35:08Z,1.485871,102.336128,1.596582,0.825681,-73.620063,45.558865
47.864374,2024-07-29T22:35:09Z,1.373975,102.241686,1.595457,0.825663,-73.620045,45.558862
47.916336,2024-07-29T22:35:10Z,1.401189,102.785111,1.583927,0.825639,-73.620027,45.558859
47.939240,2024-07-29T22:35:11Z,1.300726,102.402146,1.602603,0.825611,-73.620010,45.558857
47.951442,2024-07-29T22:35:12Z,1.322676,105.981919,1.571457,0.825581,-73.619994,45.558854
47.970209,2024-07-29T22:35:13Z,1.221915,103.957549,1.589454,0.825552,-73.619978,45.558851
47.998955,2024-07-29T22:35:14Z,1.305985,107.927134,1.586154,0.825522,-73.619962,45.558847
48.012730,2024-07-29T22:35:15Z,1.280215,105.454061,1.624871,0.825500,-73.619946,45.558844
48.012677,2024-07-29T22:35:16Z,1.435745,112.414637,1.593357,0.825484,-73.619929,45.558840
48.019837,2024-07-29T22:35:17Z,1.641753,113.563980,1.584467,0.825473,-73.619910,45.558835
48.007142,2024-07-29T22:35:18Z,1.843941,112.802437,1.585430,0.825468,-73.619888,45.558828
48.017884,2024-07-29T22:35:19Z,1.900201,111.141571,1.578668,0.825444,-73.619865,45.558822
48.012461,2024-07-29T22:35:20Z,1.698577,106.748055,1.590333,0.825395,-73.619843,45.558817
47.985950,2024-07-29T22:35:21Z,1.131020,99.904471,1.633398,0.825331,-73.619825,45.558814
47.975679,2024-07-29T22:35:22Z,1.714845,98.386694,1.577478,0.825269,-73.619806,45.558813
47.965337,2024-07-29T22:35:23Z,1.843868,98.822367,1.569747,0.825191,-73.619784,45.558811
47.966361,2024-07-29T22:35:24Z,2.256802,98.015328,1.553846,0.825108,-73.619758,45.558808
47.965520,2024-07-29T22:35:25Z,2.131202,98.243007,1.576080,0.825022,-73.619730,45.558806
47.945240,2024-07-29T22:35:26Z,2.892571,97.997793,1.578240,0.824944,-73.619698,45.558803
47.936085,2024-07-29T22:35:27Z,2.499663,91.597419,1.594316,0.824882,-73.619663,45.558801
47.927997,2024-07-29T22:35:28Z,3.560300,89.332740,1.588999,0.824842,-73.619624,45.558801
47.922315,2024-07-29T22:35:29Z,3.924548,81.664820,1.589406,0.824826,-73.619577,45.558803
47.925376,2024-07-29T22:35:30Z,3.802607,73.567743,1.597115,0.824837,-73.619528,45.558811
47.921885,2024-07-29T22:35:31Z,3.758108,65.456701,1.605581,0.824880,-73.619483,45.558823
47.916036,2024-07-29T22:35:32Z,3.639058,58.627804,1.612895,0.824994,-73.619441,45.558838
47.923580,2024-07-29T22:35:33Z,3.672042,51.853399,1.612696,0.825146,-73.619403,45.558857
47.918265,2024-07-29T22:35:34Z,3.748975,48.524648,1.609947,0.825342,-73.619367,45.558878
47.918156,2024-07-29T22:35:35Z,3.710875,46.776082,1.602780,0.825571,-73.619331,45.558901
47.935421,2024-07-29T22:35:36Z,3.712332,45.627398,1.598751,0.825842,-73.619297,45.558924
47.928557,2024-07-29T22:35:37Z,3.667619,46.124374,1.596703,0.826135,-73.619263,45.558947
47.950633,2024-07-29T22:35:38Z,3.759277,46.295533,1.593607,0.826438,-73.619229,45.558970
47.972851,2024-07-29T22:35:39Z,3.645712,45.612094,1.591208,0.826746,-73.619195,45.558994
47.992254,2024-07-29T22:35:40Z,3.534187,44.237741,1.589719,0.827052,-73.619162,45.559016
48.013728,2024-07-29T22:35:41Z,3.426974,43.083529,1.589400,0.827339,-73.619131,45.559039
48.028514,2024-07-29T22:35:42Z,3.383920,44.269714,1.589869,0.827592,-73.619101,45.559061
48.061903,2024-07-29T22:35:43Z,3.479655,45.405870,1.589158,0.827816,-73.619070,45.559083
48.080104,2024-07-29T22:35:44Z,3.481330,46.479833,1.587374,0.828004,-73.619038,45.559105
48.092478,2024-07-29T22:35:45Z,3.407934,45.235161,1.588969,0.828154,-73.619007,45.559127
48.116889,2024-07-29T22:35:46Z,3.201603,46.356310,1.591189,0.828257,-73.618976,45.559147
48.123566,2024-07-29T22:35:47Z,3.209200,48.517851,1.592949,0.828323,-73.618946,45.559167
48.122467,2024-07-29T22:35:48Z,3.275142,49.879715,1.592388,0.828357,-73.618915,45.559186
48.128227,2024-07-29T22:35:49Z,3.512055,50.105258,1.593479,0.828356,-73.618881,45.559206
48.096753,2024-07-29T22:35:50Z,3.557708,51.630397,1.594162,0.828338,-73.618846,45.559226
48.072116,2024-07-29T22:35:51Z,3.614816,51.162903,1.594794,0.828302,-73.618810,45.559246
48.041601,2024-07-29T22:35:52Z,3.642329,48.675993,1.594462,0.828262,-73.618775,45.559267
48.000783,2024-07-29T22:35:53Z,3.533644,44.091131,1.596867,0.828215,-73.618741,45.559289
47.968888,2024-07-29T22:35:54Z,3.483032,40.719819,1.595895,0.828158,-73.618711,45.559312
47.924288,2024-07-29T22:35:55Z,3.467126,43.534044,1.596063,0.828090,-73.618681,45.559335
47.893794,2024-07-29T22:35:56Z,3.578421,47.808198,1.596772,0.828009,-73.618649,45.559357
47.875573,2024-07-29T22:35:57Z,3.622844,52.494864,1.596946,0.827923,-73.618614,45.559378
47.844883,2024-07-29T22:35:58Z,3.638122,53.601255,1.596595,0.827818,-73.618576,45.559397
47.839744,2024-07-29T22:35:59Z,3.554837,52.919644,1.599061,0.827698,-73.618539,45.559417
47.817003,2024-07-29T22:36:00Z,3.393763,53.228593,1.601138,0.827552,-73.618504,45.559435
47.787716,2024-07-29T22:36:01Z,3.426979,53.205390,1.602348,0.827423,-73.618469,45.559454
47.765678,2024-07-29T22:36:02Z,3.473531,56.414999,1.604305,0.827289,-73.618433,45.559471
47.760507,2024-07-29T22:36:03Z,3.570838,59.631523,1.606917,0.827156,-73.618394,45.559488
47.731439,2024-07-29T22:36:04Z,3.602450,64.989501,1.608995,0.827007,-73.618354,45.559503
47.733728,2024-07-29T22:36:05Z,3.591158,68.058925,1.613540,0.826863,-73.618311,45.559516
47.717397,2024-07-29T22:36:06Z,3.503195,70.743106,1.616021,0.826718,-73.618269,45.559527
47.710136,2024-07-29T22:36:07Z,3.490044,74.032299,1.618989,0.826571,-73.618226,45.559536
47.719735,2024-07-29T22:36:08Z,3.525180,77.911247,1.621527,0.826416,-73.618183,45.559544
47.710379,2024-07-29T22:36:09Z,3.552159,81.516291,1.624225,0.826247,-73.618138,45.559549
47.723560,2024-07-29T22:36:10Z,3.669605,86.159517,1.626558,0.826080,-73.618092,45.559553
47.741784,2024-07-29T22:36:11Z,3.653077,91.940929,1.629015,0.825915,-73.618045,45.559553
47.747100,2024-07-29T22:36:12Z,3.695055,94.020435,1.629630,0.825733,-73.617998,45.559551
47.811286,2024-07-29T22:36:13Z,3.609380,94.863248,1.631149,0.825516,-73.617952,45.559549
47.841163,2024-07-29T22:36:14Z,3.554777,93.628450,1.633542,0.825286,-73.617906,45.559546
47.890733,2024-07-29T22:36:15Z,3.468318,92.920402,1.635224,0.825063,-73.617861,45.559545
47.947709,2024-07-29T22:36:16Z,3.435742,95.263783,1.634919,0.824830,-73.617817,45.559543
47.994249,2024-07-29T22:36:17Z,3.439749,96.308172,1.635186,0.824622,-73.617773,45.559540
48.047058,2024-07-29T22:36:18Z,3.411883,94.110462,1.635790,0.824439,-73.617729,45.559537
48.117962,2024-07-29T22:36:19Z,3.442430,91.200067,1.637264,0.824293,-73.617686,45.559536
48.150149,2024-07-29T22:36:20Z,3.448538,90.413950,1.636226,0.824192,-73.617642,45.559536
48.180818,2024-07-29T22:36:21Z,3.641596,87.876033,1.634932,0.824145,-73.617596,45.559536
48.227241,2024-07-29T22:36:22Z,3.728463,85.465752,1.633841,0.824151,-73.617549,45.559538
48.252291,2024-07-29T22:36:23Z,3.964638,80.078218,1.630696,0.824211,-73.617501,45.559543
48.287518,2024-07-29T22:36:24Z,4.213338,74.685287,1.627757,0.824335,-73.617450,45.559551
48.339558,2024-07-29T22:36:25Z,4.292275,71.425492,1.624273,0.824506,-73.617398,45.559562
48.350200,2024-07-29T22:36:26Z,4.373605,64.498246,1.619495,0.824713,-73.617347,45.559577
48.385239,2024-07-29T22:36:27Z,4.255547,58.838887,1.616064,0.824936,-73.617298,45.559595
48.408733,2024-07-29T22:36:28Z,4.270384,53.222365,1.611721,0.825159,-73.617253,45.559617
48.409139,2024-07-29T22:36:29Z,4.236609,47.608036,1.609316,0.825382,-73.617211,45.559641
48.428849,2024-07-29T22:36:30Z,4.176901,44.007554,1.607147,0.825584,-73.617172,45.559667
48.457831,2024-07-29T22:36:31Z,4.105941,42.199074,1.603847,0.825798,-73.617136,45.559694
48.453262,2024-07-29T22:36:32Z,4.057448,38.643501,1.599759,0.826000,-73.617102,45.559722
48.430252,2024-07-29T22:36:33Z,4.052803,33.784038,1.598276,0.826189,-73.617072,45.559752
48.450638,2024-07-29T22:36:34Z,4.060646,29.978836,1.600020,0.826347,-73.617044,45.559783
48.435018,2024-07-29T22:36:35Z,4.048041,29.163391,1.601110,0.826487,-73.617019,45.559814
48.423952,2024-07-29T22:36:36Z,4.072107,29.462537,1.599936,0.826623,-73.616993,45.559846
48.426278,2024-07-29T22:36:37Z,3.970967,30.880464,1.599219,0.826756,-73.616968,45.559878
48.388438,2024-07-29T22:36:38Z,4.047744,31.668523,1.599235,0.826888,-73.616941,45.559908
48.361010,2024-07-29T22:36:39Z,4.086273,32.678642,1.600686,0.827024,-73.616913,45.559939
48.331729,2024-07-29T22:36:40Z,4.132432,32.009520,1.599796,0.827174,-73.616885,45.559971
48.312280,2024-07-29T22:36:41Z,4.229535,30.680801,1.599702,0.827331,-73.616858,45.560003
48.290381,2024-07-29T22:36:42Z,4.268064,31.856527,1.599654,0.827455,-73.616830,45.560035
48.274503,2024-07-29T22:36:43Z,4.332266,31.629006,1.597964,0.827541,-73.616801,45.560068
48.253220,2024-07-29T22:36:44Z,4.219528,31.282887,1.597989,0.827571,-73.616772,45.560100
48.219794,2024-07-29T22:36:45Z,4.047817,30.278663,1.599030,0.827553,-73.616745,45.560132
48.181149,2024-07-29T22:36:46Z,3.869192,27.579403,1.598750,0.827492,-73.616721,45.560163
48.155783,2024-07-29T22:36:47Z,3.671835,27.772010,1.598147,0.827387,-73.616698,45.560192
48.138954,2024-07-29T22:36:48Z,3.591592,30.751047,1.600913,0.827223,-73.616676,45.560221
48.124875,2024-07-29T22:36:49Z,3.342821,34.404247,1.606533,0.827016,-73.616652,45.560247
48.114279,2024-07-29T22:36:50Z,2.902243,36.005160,1.613013,0.826771,-73.616629,45.560270
48.106770,2024-07-29T22:36:51Z,2.052313,38.629577,1.622304,0.826489,-73.616610,45.560288
48.110119,2024-07-29T22:36:52Z,1.250968,53.985687,1.627636,0.826176,-73.616595,45.560298
48.114735,2024-07-29T22:36:53Z,0.959909,95.652771,1.634225,0.825868,-73.616583,45.560301
48.107554,2024-07-29T22:36:54Z,1.299794,128.811511,1.639095,0.825562,-73.616570,45.560297
48.099914,2024-07-29T22:36:55Z,1.707105,134.149525,1.643787,0.825279,-73.616556,45.560288
48.095998,2024-07-29T22:36:56Z,1.897405,134.425985,1.656854,0.825060,-73.616539,45.560277
48.092664,2024-07-29T22:36:57Z,1.818257,135.409403,1.665437,0.824906,-73.616522,45.560265
48.085959,2024-07-29T22:36:58Z,1.654561,133.004378,1.670117,0.824801,-73.616507,45.560254
48.078008,2024-07-29T22:36:59Z,1.420615,126.874130,1.677386,0.824746,-73.616492,45.560245
48.078310,2024-07-29T22:37:00Z,1.285206,122.461309,1.685899,0.824757,-73.616477,45.560238
48.086962,2024-07-29T22:37:01Z,1.249096,120.950278,1.678176,0.824820,-73.616464,45.560232
48.090815,2024-07-29T22:37:02Z,1.275113,119.757737,1.679222,0.824923,-73.616450,45.560226
48.092960,2024-07-29T22:37:03Z,1.284660,119.202633,1.685813,0.825056,-73.616435,45.560221
48.101845,2024-07-29T22:37:04Z,1.246087,120.631985,1.690551,0.825204,-73.616422,45.560215
48.115938,2024-07-29T22:37:05Z,1.244999,122.391490,1.691398,0.825351,-73.616408,45.560209
48.134709,2024-07-29T22:37:06Z,1.270253,124.013163,1.692217,0.825492,-73.616395,45.560203
48.157975,2024-07-29T22:37:07Z,1.418414,123.069787,1.683835,0.825621,-73.616380,45.560196
48.177425,2024-07-29T22:37:08Z,1.600267,121.671039,1.681430,0.825735,-73.616364,45.560189
48.198602,2024-07-29T22:37:09Z,1.676621,121.904228,1.680408,0.825844,-73.616346,45.560181
48.230862,2024-07-29T22:37:10Z,1.604447,122.300130,1.675288,0.825947,-73.616329,45.560174
48.273170,2024-07-29T22:37:11Z,1.558227,122.281926,1.670859,0.826037,-73.616311,45.560166
48.314847,2024-07-29T22:37:12Z,1.526866,122.812363,1.666175,0.826123,-73.616295,45.560159
48.359820,2024-07-29T22:37:13Z,1.541936,122.057676,1.659698,0.826205,-73.616278,45.560151
48.407566,2024-07-29T22:37:14Z,1.539954,121.921579,1.647469,0.826287,-73.616261,45.560144
48.455748,2024-07-29T22:37:15Z,1.499418,121.709894,1.629622,0.826359,-73.616245,45.560136
48.502771,2024-07-29T22:37:16Z,1.444380,122.416345,1.613859,0.826443,-73.616229,45.560129
48.558136,2024-07-29T22:37:17Z,1.245781,123.901704,1.607215,0.826523,-73.616214,45.560123
48.609376,2024-07-29T22:37:18Z,1.255264,124.676710,1.599778,0.826608,-73.616201,45.560116
48.655201,2024-07-29T22:37:19Z,1.205940,122.781638,1.597898,0.826693,-73.616187,45.560110
48.698112,2024-07-29T22:37:20Z,1.262870,120.216596,1.546440,0.826774,-73.616174,45.560104
48.741983,2024-07-29T22:37:21Z,1.322862,121.255125,1.520150,0.826846,-73.616159,45.560098
48.784976,2024-07-29T22:37:22Z,1.254508,124.526682,1.538932,0.826901,-73.616145,45.560092
48.835284,2024-07-29T22:37:23Z,1.390077,127.839854,1.509348,0.826940,-73.616132,45.560085
48.879208,2024-07-29T22:37:24Z,1.314648,130.564454,1.508084,0.826972,-73.616118,45.560077
48.922141,2024-07-29T22:37:25Z,1.418069,129.307612,1.482719,0.826999,-73.616105,45.560069
48.971798,2024-07-29T22:37:26Z,1.284657,129.880216,1.524863,0.827010,-73.616091,45.560061
49.023004,2024-07-29T22:37:27Z,1.397090,126.548293,1.492232,0.827021,-73.616078,45.560054
49.074799,2024-07-29T22:37:28Z,1.268376,126.272539,1.531576,0.827014,-73.616064,45.560047
49.125542,2024-07-29T22:37:29Z,1.374818,124.811091,1.520125,0.826997,-73.616050,45.560040
49.176049,2024-07-29T22:37:30Z,1.323071,123.619717,1.562679,0.826961,-73.616036,45.560033
49.223068,2024-07-29T22:37:31Z,1.389424,123.531676,1.561442,0.826921,-73.616021,45.560026
49.271439,2024-07-29T22:37:32Z,1.430898,122.648730,1.578531,0.826875,-73.616006,45.560019
49.314014,2024-07-29T22:37:33Z,1.410030,122.461375,1.606133,0.826833,-73.615991,45.560012
49.344542,2024-07-29T22:37:34Z,1.451821,124.020468,1.623011,0.826766,-73.615975,45.560005
49.373701,2024-07-29T22:37:35Z,1.400016,125.879586,1.631494,0.826716,-73.615960,45.559998
49.400710,2024-07-29T22:37:36Z,1.446808,126.695844,1.621213,0.826662,-73.615946,45.559990
49.430511,2024-07-29T22:37:37Z,1.355901,129.269361,1.618980,0.826611,-73.615931,45.559982
49.464719,2024-07-29T22:37:38Z,1.464327,128.848363,1.595739,0.826557,-73.615917,45.559974
49.498936,2024-07-29T22:37:39Z,1.380850,130.401533,1.595757,0.826514,-73.615903,45.559966
49.542028,2024-07-29T22:37:40Z,1.462527,128.818410,1.586462,0.826475,-73.615889,45.559958
49.569278,2024-07-29T22:37:41Z,1.294547,126.716563,1.612151,0.826448,-73.615875,45.559950
49.586053,2024-07-29T22:37:42Z,1.454076,126.645070,1.579356,0.826424,-73.615861,45.559943
49.603390,2024-07-29T22:37:43Z,1.373548,125.287370,1.587700,0.826431,-73.615846,45.559936
49.619049,2024-07-29T22:37:44Z,1.475154,123.545934,1.576797,0.826448,-73.615831,45.559928
49.631591,2024-07-29T22:37:45Z,1.445451,120.099780,1.580005,0.826482,-73.615815,45.559921
49.643269,2024-07-29T22:37:46Z,1.518651,118.608836,1.580113,0.826525,-73.615798,45.559915
49.652982,2024-07-29T22:37:47Z,1.378994,118.441145,1.596435,0.826564,-73.615782,45.559908
49.664552,2024-07-29T22:37:48Z,1.489107,119.474410,1.566322,0.826601,-73.615766,45.559902
49.671033,2024-07-29T22:37:49Z,1.415858,120.667615,1.561429,0.826635,-73.615750,45.559895
49.681791,2024-07-29T22:37:50Z,1.512566,121.951790,1.544903,0.826666,-73.615733,45.559888
49.690455,2024-07-29T22:37:51Z,1.341274,125.122282,1.571100,0.826694,-73.615718,45.559881
49.688054,2024-07-29T22:37:52Z,1.503284,121.414011,1.538276,0.826720,-73.615703,45.559874
49.679365,2024-07-29T22:37:53Z,1.347221,117.893132,1.558787,0.826731,-73.615687,45.559867
49.678053,2024-07-29T22:37:54Z,1.527776,118.662468,1.524617,0.826747,-73.615671,45.559861
49.660790,2024-07-29T22:37:55Z,1.381628,120.192299,1.536437,0.826749,-73.615654,45.559855
49.639753,2024-07-29T22:37:56Z,1.480772,123.253764,1.510228,0.826757,-73.615638,45.559848
49.612867,2024-07-29T22:37:57Z,1.528419,124.251892,1.519097,0.826774,-73.615622,45.559840
49.583542,2024-07-29T22:37:58Z,1.341985,123.835607,1.561496,0.826807,-73.615607,45.559832
49.550971,2024-07-29T22:37:59Z,1.496086,125.511522,1.514901,0.826867,-73.615592,45.559825
49.514244,2024-07-29T22:38:00Z,1.431021,125.085247,1.513969,0.826949,-73.615576,45.559817
49.482401,2024-07-29T22:38:01Z,1.540920,127.507963,1.499639,0.827054,-73.615561,45.559810
49.470034,2024-07-29T22:38:02Z,1.393091,127.936011,1.532780,0.827164,-73.615546,45.559801
49.460860,2024-07-29T22:38:03Z,1.549364,131.518301,1.511473,0.827279,-73.615531,45.559793
49.444173,2024-07-29T22:38:04Z,1.357089,130.783895,1.537014,0.827403,-73.615517,45.559784
49.434235,2024-07-29T22:38:05Z,1.476885,128.713478,1.530624,0.827541,-73.615503,45.559776
49.439669,2024-07-29T22:38:06Z,1.333142,125.055792,1.580157,0.827668,-73.615489,45.559769
49.434318,2024-07-29T22:38:07Z,1.441235,123.782624,1.546040,0.827785,-73.615474,45.559762
49.428978,2024-07-29T22:38:08Z,1.403543,121.161697,1.532156,0.827877,-73.615459,45.559755
49.443809,2024-07-29T22:38:09Z,1.259946,118.731574,1.533638,0.827947,-73.615444,45.559749
49.458830,2024-07-29T22:38:10Z,1.250846,115.620102,1.520091,0.827987,-73.615430,45.559743
49.489532,2024-07-29T22:38:11Z,1.456229,114.998494,1.484821,0.827992,-73.615414,45.559738
49.532681,2024-07-29T22:38:12Z,1.549211,115.481088,1.491455,0.827977,-73.615397,45.559733
49.596729,2024-07-29T22:38:13Z,1.553312,117.524405,1.468390,0.827946,-73.615379,45.559726
49.656484,2024-07-29T22:38:14Z,1.541968,118.559560,1.442603,0.827894,-73.615361,45.559720
49.732494,2024-07-29T22:38:15Z,1.545230,119.777888,1.422876,0.827829,-73.615343,45.559713
49.803815,2024-07-29T22:38:16Z,1.543985,121.953589,1.410267,0.827778,-73.615326,45.559705
49.875768,2024-07-29T22:38:17Z,1.549664,121.422324,1.405748,0.827737,-73.615309,45.559698
49.931100,2024-07-29T22:38:18Z,1.558443,121.825149,1.397856,0.827699,-73.615292,45.559691
50.002865,2024-07-29T22:38:19Z,1.650487,131.390545,1.387611,0.827661,-73.615275,45.559682
50.068975,2024-07-29T22:38:20Z,1.607453,135.679075,1.422846,0.827634,-73.615259,45.559672
50.156236,2024-07-29T22:38:21Z,1.686706,130.309659,1.437128,0.827616,-73.615243,45.559661
50.231955,2024-07-29T22:38:22Z,1.841390,126.482845,1.447491,0.827589,-73.615225,45.559651
50.301125,2024-07-29T22:38:23Z,2.354923,126.835936,1.437846,0.827565,-73.615203,45.559640
50.366691,2024-07-29T22:38:24Z,2.957223,126.563018,1.422923,0.827548,-73.615175,45.559625
50.409832,2024-07-29T22:38:25Z,3.017386,126.253604,1.431582,0.827541,-73.615144,45.559609
50.452626,2024-07-29T22:38:26Z,2.361766,125.877319,1.462583,0.827544,-73.615116,45.559595
50.478599,2024-07-29T22:38:27Z,2.036649,123.011155,1.482332,0.827561,-73.615092,45.559584
50.494138,2024-07-29T22:38:28Z,1.933020,122.142277,1.488064,0.827603,-73.615071,45.559574
50.518475,2024-07-29T22:38:29Z,2.037159,123.202610,1.490108,0.827639,-73.615049,45.559564
50.526418,2024-07-29T22:38:30Z,2.163954,126.204720,1.502377,0.827680,-73.615027,45.559554
50.532095,2024-07-29T22:38:31Z,3.239886,124.469005,1.490945,0.827698,-73.614999,45.559540
50.538639,2024-07-29T22:38:32Z,3.691751,125.684326,1.504516,0.827705,-73.614962,45.559522
50.536953,2024-07-29T22:38:33Z,3.633153,124.455098,1.536418,0.827722,-73.614924,45.559503
50.544639,2024-07-29T22:38:34Z,3.480217,126.478433,1.563772,0.827735,-73.614887,45.559484
50.548465,2024-07-29T22:38:35Z,3.330307,125.739938,1.583053,0.827732,-73.614851,45.559466
50.573295,2024-07-29T22:38:36Z,3.157997,123.489869,1.594817,0.827730,-73.614817,45.559450
50.584723,2024-07-29T22:38:37Z,3.162274,122.403151,1.602340,0.827739,-73.614783,45.559434
50.610650,2024-07-29T22:38:38Z,3.132282,123.599040,1.605170,0.827753,-73.614750,45.559419
50.619616,2024-07-29T22:38:39Z,3.119703,122.303117,1.603775,0.827765,-73.614716,45.559404
50.631114,2024-07-29T22:38:40Z,3.050182,122.115285,1.605233,0.827767,-73.614682,45.559389
50.640428,2024-07-29T22:38:41Z,3.069458,121.357793,1.605585,0.827753,-73.614649,45.559375
50.639284,2024-07-29T22:38:42Z,3.061683,120.252044,1.607803,0.827739,-73.614615,45.559360
50.641659,2024-07-29T22:38:43Z,2.993062,117.469863,1.611445,0.827742,-73.614581,45.559347
50.621916,2024-07-29T22:38:44Z,2.912487,118.060098,1.611134,0.827735,-73.614548,45.559335
50.611475,2024-07-29T22:38:45Z,2.914856,121.409155,1.609273,0.827727,-73.614516,45.559322
50.591872,2024-07-29T22:38:46Z,2.906544,123.318237,1.611354,0.827708,-73.614484,45.559308
50.580019,2024-07-29T22:38:47Z,2.980572,121.452807,1.611444,0.827681,-73.614452,45.559294
50.557505,2024-07-29T22:38:48Z,2.973123,121.623171,1.611025,0.827632,-73.614420,45.559280
50.530070,2024-07-29T22:38:49Z,3.021292,122.739814,1.613089,0.827586,-73.614387,45.559266
50.501314,2024-07-29T22:38:50Z,2.981901,123.939331,1.613696,0.827514,-73.614355,45.559251
50.455938,2024-07-29T22:38:51Z,3.023614,123.336168,1.613168,0.827427,-73.614323,45.559236
50.401036,2024-07-29T22:38:52Z,2.998107,120.725732,1.613985,0.827329,-73.614291,45.559221
50.346636,2024-07-29T22:38:53Z,3.017675,120.035913,1.616453,0.827231,-73.614257,45.559208
50.298207,2024-07-29T22:38:54Z,3.014641,121.460648,1.617287,0.827113,-73.614225,45.559194
50.252308,2024-07-29T22:38:55Z,3.087442,121.685645,1.615181,0.826990,-73.614191,45.559180
50.205659,2024-07-29T22:38:56Z,3.020631,121.684875,1.614889,0.826879,-73.614158,45.559166
50.168499,2024-07-29T22:38:57Z,2.993916,120.505048,1.614915,0.826780,-73.614126,45.559152
50.136958,2024-07-29T22:38:58Z,2.819299,121.275777,1.615440,0.826701,-73.614094,45.559138
50.110147,2024-07-29T22:38:59Z,2.728827,124.482656,1.616134,0.826642,-73.614064,45.559125
50.083634,2024-07-29T22:39:00Z,2.460343,128.748391,1.616033,0.826598,-73.614037,45.559111
50.058797,2024-07-29T22:39:01Z,2.141155,135.496908,1.620707,0.826563,-73.614015,45.559097
50.041823,2024-07-29T22:39:02Z,1.709849,146.561078,1.628995,0.826540,-73.614000,45.559084
50.032375,2024-07-29T22:39:03Z,1.091053,156.266825,1.629286,0.826526,-73.613991,45.559073
50.036812,2024-07-29T22:39:04Z,0.640541,174.756108,1.633107,0.826521,-73.613987,45.559066
50.050549,2024-07-29T22:39:05Z,0.544407,186.837774,1.638151,0.826506,-73.613987,45.559061
50.070457,2024-07-29T22:39:06Z,0.585299,190.021633,1.650384,0.826486,-73.613988,45.559056
50.095681,2024-07-29T22:39:07Z,0.618440,186.392961,1.663533,0.826462,-73.613990,45.559050
50.125412,2024-07-29T22:39:08Z,0.554105,181.131541,1.676047,0.826433,-73.613990,45.559045
50.158842,2024-07-29T22:39:09Z,0.450638,165.189060,1.683883,0.826397,-73.613989,45.559041
50.195251,2024-07-29T22:39:10Z,0.380633,136.099985,1.684777,0.826351,-73.613987,45.559037
50.241697,2024-07-29T22:39:11Z,0.415417,110.146313,1.696737,0.826287,-73.613983,45.559036
50.275211,2024-07-29T22:39:12Z,0.463329,97.090199,1.714137,0.826195,-73.613977,45.559035
50.308779,2024-07-29T22:39:13Z,0.431657,83.208798,1.722652,0.826082,-73.613972,45.559035
50.340321,2024-07-29T22:39:14Z,0.348138,66.196465,1.721862,0.825960,-73.613967,45.559036
50.369604,2024-07-29T22:39:15Z,0.232361,44.343111,1.725683,0.825837,-73.613964,45.559037
50.395816,2024-07-29T22:39:16Z,0.166964,23.488827,1.735399,0.825708,-73.613962,45.559038
50.418377,2024-07-29T22:39:17Z,0.136954,9.788657,1.743330,0.825581,-73.613962,45.559040
50.436924,2024-07-29T22:39:18Z,0.121160,3.267980,1.754241,0.825454,-73.613962,45.559041
50.451298,2024-07-29T22:39:19Z,0.114133,2.616114,1.770184,0.825332,-73.613962,45.559042
50.461517,2024-07-29T22:39:20Z,0.112417,6.841912,1.778323,0.825219,-73.613961,45.559043
50.467768,2024-07-29T22:39:21Z,0.121037,16.163834,1.756615,0.825119,-73.613961,45.559044
50.470459,2024-07-29T22:39:22Z,0.099456,12.429146,1.751483,0.825036,-73.613961,45.559045
50.470214,2024-07-29T22:39:23Z,0.081511,9.672045,1.750227,0.824973,-73.613961,45.559046
50.467696,2024-07-29T22:39:24Z,0.058812,338.956503,1.763776,0.824933,-73.613961,45.559046
50.463485,2024-07-29T22:39:25Z,0.046886,321.228485,1.755829,0.824912,-73.613961,45.559047
50.458078,2024-07-29T22:39:26Z,0.036126,311.462299,1.734233,0.824904,-73.613961,45.559047
50.451890,2024-07-29T22:39:27Z,0.026334,305.602448,1.713098,0.824905,-73.613962,45.559047
50.445260,2024-07-29T22:39:28Z,0.017783,301.706746,1.697792,0.824914,-73.613962,45.559047
50.438464,2024-07-29T22:39:29Z,0.012180,298.953157,1.680991,0.824927,-73.613962,45.559047
50.431716,2024-07-29T22:39:30Z,0.007652,296.980289,1.675103,0.824942,-73.613962,45.559047
50.425182,2024-07-29T22:39:31Z,0.004973,295.501452,1.668539,0.824957,-73.613962,45.559047
50.410770,2024-07-29T22:39:32Z,0.004375,296.363912,1.669388,0.824971,-73.613962,45.559047
50.408098,2024-07-29T22:39:33Z,0.005123,303.335664,1.684201,0.824992,-73.613962,45.559047
50.415419,2024-07-29T22:39:34Z,0.008259,304.444417,1.689516,0.825032,-73.613962,45.559048
